datetime,name,Total_Load,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
1/1/2009 1:00,malaysia,30360,25.1,25.1,23.2,89.31,0,0,,,,,3.2,310,1008.1,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/1/2009 2:00,malaysia,29155,25.1,25.1,23,87.89,0,0,,,,,2.2,335,1008,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/1/2009 3:00,malaysia,28086,25.1,25.1,23.2,89.31,0,0,,,,,3.2,300,1007.2,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/1/2009 4:00,malaysia,28031,24.9,24.9,23.1,89.3,0,0,,,,,0,,1007.1,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/1/2009 5:00,malaysia,27730,24.3,24.3,22.6,90.22,0,0,,,,,1.6,10,1007.1,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/1/2009 6:00,malaysia,30490,24.1,24.1,22.2,89.23,0,0,,,,,3.2,280,1007.1,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/1/2009 7:00,malaysia,37081,23.9,23.9,22.1,89.22,0,0,,,,,0.2,310,1008.1,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/1/2009 8:00,malaysia,46975,23.9,23.9,22.7,92.8,0,0,,,,,1.6,80,1008.2,90,9.2,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 9:00,malaysia,57261,25.1,25.1,23.2,89.31,0,0,,,,,1.8,62,1009,90,8.3,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 10:00,malaysia,63679,27.1,30.2,24.1,83.68,0,0,,,,,1.6,140,1010.1,90,9.2,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 11:00,malaysia,65123,28.9,33.1,23.6,73.27,0,0,,,,,1.8,82,1009.1,90,11.9,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 12:00,malaysia,65142,30.1,34.4,23.2,66.66,0,0,,,,,4.8,120,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 13:00,malaysia,64745,30.1,33.6,22.3,63.18,0,0,,,,,7.1,221,1008.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 14:00,malaysia,64783,30.2,34,22.5,63.78,0,0,,,,,7.1,213,1008,90,13.7,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 15:00,malaysia,64607,30.9,35.7,23.3,63.81,0,0,,,,,4.1,207,1006.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 16:00,malaysia,61089,29.9,34.3,23.3,67.57,0,0,,,,,10.5,243,1006,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 17:00,malaysia,52406,29.4,33.2,22.9,67.95,0,0,,,,,11.8,235,1005.2,90,14.5,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 18:00,malaysia,50328,28.7,32.4,23.1,71.55,0,0,,,,,7.3,228,1006.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 19:00,malaysia,52425,27.7,31.4,23.9,79.99,0,0,,,,,4.8,270,1006.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/1/2009 20:00,malaysia,50457,27.3,30.8,24,82.09,0,0,,,,,7.1,323,1007.1,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/1/2009 21:00,malaysia,41577,26.8,29.7,23.9,84.24,0,0,,,,,3.2,260,1009,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/1/2009 22:00,malaysia,36002,26.7,29.5,23.9,84.82,0,0,,,,,3.2,240,1009.1,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/1/2009 23:00,malaysia,33522,26.6,26.6,24,85.58,0,0,,,,,0,,1009.2,90,10.1,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/2/2009 0:00,malaysia,30625,24.2,24.2,23.1,93.5,0,0,,,,,15.3,25,1010.2,98.8,2.2,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/2/2009 1:00,malaysia,29060,24.2,24.2,23.1,93.5,0,0,,,,,11.8,121,1010.2,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/2/2009 2:00,malaysia,27586,23.9,23.9,22.7,93.14,29.174,100,rain,,,,5.9,116,1009.1,90,10.1,,,,,"Rain, Partially cloudy",rain,"4,864,709,999,948,650,000,000"
1/2/2009 3:00,malaysia,26846,24.1,24.1,23.1,94.15,0,0,,,,,5.4,123,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/2/2009 4:00,malaysia,26561,24.1,24.1,23.1,94.15,0,0,,,,,3.2,160,1008.1,90,4.8,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/2/2009 5:00,malaysia,26626,24.1,24.1,22.9,93.15,0,0,,,,,1.6,150,1008.1,90,4.8,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/2/2009 6:00,malaysia,29623,23.9,23.9,23.1,94.81,0,0,,,,,5,245,1009.1,98.8,3,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/2/2009 7:00,malaysia,36612,23.9,23.9,22.2,89.86,0,0,,,,,2.2,246,1009.1,98.8,6.6,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/2/2009 8:00,malaysia,48735,23.9,23.9,22.9,94.14,0,0,,,,,1.6,90,1010.2,98.8,4.8,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/2/2009 9:00,malaysia,57640,24.1,24.1,23.1,94.15,0,0,,,,,0,,1010.7,100,7.5,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/2/2009 10:00,malaysia,62674,25.2,25.2,23.2,88.69,0,0,,,,,1.6,320,1010.8,100,9.2,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/2/2009 11:00,malaysia,64199,26.8,29.5,23.4,81.76,0,0,,,,,1.6,300,1010.8,98.8,11,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/2/2009 12:00,malaysia,63426,29.1,33,23.2,70.61,0,0,,,,,2.5,85,1010.2,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/2/2009 13:00,malaysia,62501,30.1,34.3,23.1,66.19,0,0,,,,,6.7,91,1009.2,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/2/2009 14:00,malaysia,63652,30.4,34.4,22.7,63.61,0,0,,,,,10.4,104,1009.1,90,21.6,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/2/2009 15:00,malaysia,63210,30.2,33,21.3,59.04,0,0,,,,,15,61,1008.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/2/2009 16:00,malaysia,62199,30.9,34.6,22.2,59.64,0,0,,,,,10.2,62,1007.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/2/2009 17:00,malaysia,54278,30.1,33.6,22.2,62.41,0,0,,,,,6.3,62,1007.1,98.8,14.5,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/2/2009 18:00,malaysia,50700,27.3,30.1,22.9,77.18,0,0,,,,,6.5,166,1007.1,98.8,11,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/2/2009 19:00,malaysia,52979,27.2,30.3,23.8,81.96,0,0,,,,,6.3,304,1008.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/2/2009 20:00,malaysia,50947,26.8,29.7,24,84.72,1.768,100,rain,,,,5.7,239,1009.1,90,13.7,,,,,"Rain, Partially cloudy",rain,"4,864,709,999,948,650,000,000"
1/2/2009 21:00,malaysia,41600,26.2,26.2,23.1,83,0,0,,,,,4.1,2,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/2/2009 22:00,malaysia,35936,26.1,26.1,23.1,83.57,0,0,,,,,1.8,13,1010.2,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/2/2009 23:00,malaysia,32087,26.1,26.1,22.8,81.67,0,0,,,,,5.2,327,1010.2,90,10.1,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 0:00,malaysia,29645,25.9,25.9,23.1,84.15,0,0,,,,,8.5,302,1010.7,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 1:00,malaysia,28288,25.1,25.1,23.8,92.89,0,0,,,,,7.1,319,1010.8,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 2:00,malaysia,26990,25.3,25.3,23.6,90.14,0,0,,,,,3.2,320,1010.2,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 3:00,malaysia,26284,25.1,25.1,23.9,93.54,0,0,,,,,1.6,290,1010.2,90,8.3,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 4:00,malaysia,26047,25.1,25.1,23.1,88.68,0,0,,,,,4.8,300,1009.1,90,8.3,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 5:00,malaysia,25965,24.9,24.9,22.7,87.41,0,0,,,,,1.6,250,1009.1,90,8.3,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 6:00,malaysia,27347,24.9,24.9,22.2,84.63,0,0,,,,,4.8,240,1010.2,90,9,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 7:00,malaysia,29320,24.9,24.9,22.2,84.63,0,0,,,,,3.4,292,1010.2,90,8.1,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 8:00,malaysia,33989,24.6,24.6,23.4,93.33,0,0,,,,,4.8,310,1010.8,98.8,6.6,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/3/2009 9:00,malaysia,44474,25.1,25.1,23.2,89.31,0,0,,,,,0.2,340,1011.9,98.8,6.2,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/3/2009 10:00,malaysia,51617,25.1,25.1,23.2,89.31,0,0,,,,,6.7,310,1011.9,98.8,8.9,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/3/2009 11:00,malaysia,52517,24.9,24.9,23.3,90.74,0,0,,,,,6.9,297,1011.9,98.8,6.6,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/3/2009 12:00,malaysia,50691,24.3,24.3,23.2,93.5,0,0,,,,,5.9,15,1011.9,98.8,5.7,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/3/2009 13:00,malaysia,47800,23.5,23.5,22.3,92.81,0,0,,,,,8,349,1011.8,98.8,6.6,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/3/2009 14:00,malaysia,47629,24.4,24.4,23,92.02,15.913,100,rain,,,,4.7,1,1010.8,98.8,9.2,,,,,"Rain, Overcast",rain,"4,864,709,999,948,650,000,000"
1/3/2009 15:00,malaysia,46962,25.2,25.2,23.1,88.07,0,0,,,,,4.7,53,1010.2,98.8,11,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/3/2009 16:00,malaysia,46680,26.2,26.2,23.1,83,0,0,,,,,4.7,11,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/3/2009 17:00,malaysia,45825,26,26,22.9,82.98,0,0,,,,,7.6,350,1009,90,13.7,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/3/2009 18:00,malaysia,46635,26.1,26.1,23.1,83.57,0,0,,,,,10.7,337,1008.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/3/2009 19:00,malaysia,50761,26.1,26.1,23.2,84.16,0,0,,,,,5.4,329,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/3/2009 20:00,malaysia,49260,25.4,25.4,23.1,87.16,0,0,,,,,3.8,317,1010.2,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 21:00,malaysia,40557,25.2,25.2,23.1,88.07,0,0,,,,,4.3,355,1010.2,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 22:00,malaysia,34675,25.2,25.2,23.1,88.07,0,0,,,,,2.2,53,1010.8,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/3/2009 23:00,malaysia,31996,24.6,24.6,23.1,91.54,0,0,,,,,2,305,1010.8,90,10.1,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/4/2009 0:00,malaysia,29536,24.1,24.1,23.1,94.15,0,0,,,,,1.8,215,1010.8,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/4/2009 1:00,malaysia,28364,24.1,24.1,22.9,93.49,0,0,,,,,3.6,5,1010.7,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/4/2009 2:00,malaysia,26949,23.8,23.8,22.6,93.13,0,0,,,,,7.3,310,1010.2,90,10.1,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/4/2009 3:00,malaysia,25615,23.5,23.5,22.4,94,0,0,,,,,6.1,320,1010.2,90,9.6,,,,,Partially cloudy,partly-cloudy-night,
1/4/2009 4:00,malaysia,25146,23.1,23.1,22.2,94.78,0,0,,,,,4.8,330,1010.2,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/4/2009 5:00,malaysia,24969,23.3,23.3,22.3,94.12,0,0,,,,,3.8,319,1010.2,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/4/2009 6:00,malaysia,24833,23.2,23.2,22.2,94.11,0,0,,,,,1.8,54,1010.2,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/4/2009 7:00,malaysia,23998,23.2,23.2,22.2,94.11,0,0,,,,,0.2,20,1010.2,90,9,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/4/2009 8:00,malaysia,25935,23,23,22,94.11,0,0,,,,,0.2,20,1010.2,90,8.3,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/4/2009 9:00,malaysia,35521,25.1,25.1,22.2,84.05,0,0,,,,,3.6,94,1011.9,90,9.2,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/4/2009 10:00,malaysia,41549,27.1,29.7,23.1,78.79,0,0,,,,,2,358,1011.9,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/4/2009 11:00,malaysia,42181,27.6,30.8,23.3,77.49,0,0,,,,,7.1,288,1011.9,90,10.1,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/4/2009 12:00,malaysia,42797,28.2,32.2,23.9,77.85,0,0,,,,,5.2,305,1011.8,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/4/2009 13:00,malaysia,42573,29.1,32.9,23.1,70.12,0,0,,,,,3.8,284,1010.7,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/4/2009 14:00,malaysia,42768,29.5,33.7,23.3,69.45,0,0,,,,,7.1,282,1010.2,90,11.9,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/4/2009 15:00,malaysia,42478,29.1,33,23.2,70.61,0,0,,,,,7.6,256,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/4/2009 16:00,malaysia,41759,29.1,33,23.2,70.61,0,0,,,,,3.8,213,1008.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/4/2009 17:00,malaysia,41730,28.9,32.4,22.8,69.83,0,0,,,,,5.7,177,1008,98.8,11.5,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/4/2009 18:00,malaysia,43558,28.1,31.4,23.2,74.83,0,0,,,,,5.2,235,1008,98.8,11,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/4/2009 19:00,malaysia,46955,27.2,30,23.3,79.36,0,0,,,,,3.4,292,1008.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/4/2009 20:00,malaysia,45841,26.7,29.2,23.2,81.17,0,0,,,,,3.8,302,1009.1,90,12.8,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/4/2009 21:00,malaysia,37817,26.2,26.2,22.9,82.42,0,0,,,,,4.3,332,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/4/2009 22:00,malaysia,31649,26.1,26.1,23.1,83.57,0,0,,,,,4.1,323,1010.2,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/4/2009 23:00,malaysia,28601,25.7,25.7,23.3,86.72,0,0,,,,,2.9,320,1010.2,90,11.9,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 0:00,malaysia,28846,25.2,25.2,22.9,87.46,0,0,,,,,2.7,338,1010.2,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 1:00,malaysia,27669,25.2,25.2,22.9,87.46,0,0,,,,,1.5,40,1010.2,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 2:00,malaysia,26661,24.6,24.6,23,90.9,0,0,,,,,0.9,30,1009.1,90,10.1,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 3:00,malaysia,25805,24.1,24.1,22.9,93.49,0,0,,,,,0.6,30,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 4:00,malaysia,26181,24.1,24.1,22.9,93.49,0,0,,,,,2,316,1008.1,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 5:00,malaysia,27499,23.6,23.6,22.3,92.47,0,0,,,,,0.6,20,1008.1,90,8.3,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 6:00,malaysia,30108,23.2,23.2,22.1,93.45,0,0,,,,,0.9,40,1008.1,90,8.3,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 7:00,malaysia,36221,23.2,23.2,22.1,93.45,0,0,,,,,2.5,328,1009.1,90,6.6,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 8:00,malaysia,47377,23.5,23.5,22.4,93.47,0,0,,,,,0.6,30,1009.1,90,5.7,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 9:00,malaysia,58317,25.3,25.3,23.1,87.47,0,0,,,,,2.7,112,1010.2,90,5.7,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 10:00,malaysia,63803,28.1,31.3,22.9,73.79,0,0,,,,,3.1,156,1010.8,90,6.6,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 11:00,malaysia,64688,29.4,32.5,21.9,63.86,0,0,,,,,5.1,67,1010.2,90,9.2,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 12:00,malaysia,64566,31.1,34.7,22.1,58.83,0,0,,,,,4.9,250,1010.2,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 13:00,malaysia,63859,31.1,34.8,22.2,59.24,0,0,,,,,5.9,140,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 14:00,malaysia,65080,31.6,34.4,20.9,53.29,0,0,,,,,5.4,44,1008.1,90,15.4,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 15:00,malaysia,63998,31.7,34.9,21.4,54.47,0,0,,,,,5.4,35,1007.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 16:00,malaysia,61603,28.3,32.5,24.1,77.87,0,0,,,,,16.6,271,1007,90,8.3,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 17:00,malaysia,52972,28.2,31.9,23.6,76.36,0,0,,,,,4.1,298,1006.1,90,10.1,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 18:00,malaysia,50044,28.2,31.7,23.3,74.85,0,0,,,,,10.5,186,1007.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 19:00,malaysia,51883,28.1,31.5,23.3,75.36,0,0,,,,,3.2,220,1007.1,85.4,10.5,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/5/2009 20:00,malaysia,50579,27.3,30.5,23.6,80.23,0,0,,,,,3.6,332,1008.2,90,11.9,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 21:00,malaysia,41658,27.1,29.7,23.1,78.79,0,0,,,,,4.1,200,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 22:00,malaysia,35432,26.9,29.6,23.2,79.88,0,0,,,,,2.5,134,1010.2,90,7.5,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/5/2009 23:00,malaysia,30607,26.6,26.6,23.8,84.39,0,0,,,,,1.1,50,1010.2,90,8.3,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/6/2009 0:00,malaysia,26446,26.1,26.1,22.9,82.99,0,0,,,,,6.5,92,1010.7,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/6/2009 1:00,malaysia,25501,26.1,26.1,22.9,82.99,0,0,,,,,1.1,20,1010.7,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/6/2009 2:00,malaysia,24399,25.4,25.4,22.9,86.09,0,0,,,,,0.9,40,1010.2,90,11.9,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/6/2009 3:00,malaysia,23654,25.1,25.1,23.1,88.68,0,0,,,,,0,,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/6/2009 4:00,malaysia,23693,24.9,24.9,23.1,89.3,0,0,,,,,0.6,250,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/6/2009 5:00,malaysia,24533,24.1,24.1,22.9,92.66,0,0,,,,,1.6,20,1009,90,11.9,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/6/2009 6:00,malaysia,26592,24.2,24.2,22.9,92.84,0,0,,,,,0.9,50,1009,90,6.6,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/6/2009 7:00,malaysia,34911,24.2,24.2,22.9,92.84,0,0,,,,,2.5,10,1009.1,90,9.2,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/6/2009 8:00,malaysia,45499,24.1,24.1,22.3,89.71,0.265,100,rain,,,,4.1,3,1010.2,90,6.6,,,,,"Rain, Partially cloudy",rain,"4,864,709,999,948,650,000,000"
1/6/2009 9:00,malaysia,56231,26.2,26.2,23.1,83,0,0,,,,,2.2,320,1010.8,90,6.6,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/6/2009 10:00,malaysia,62163,28.1,30.8,22.2,70.43,0,0,,,,,3.6,347,1011.9,90,8.3,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/6/2009 11:00,malaysia,62925,29.6,33.2,22.5,65.96,0,0,,,,,5.2,197,1011.9,90,10.1,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/6/2009 12:00,malaysia,62755,30.1,33.6,22.3,63.18,0,0,,,,,8.7,208,1010.8,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/6/2009 13:00,malaysia,62442,29.3,33.3,23.2,69.67,0,0,,,,,8.7,242,1010.2,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/6/2009 14:00,malaysia,63284,30.5,34.8,22.9,63.65,0,0,,,,,3.8,180,1009.1,90,11.9,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/6/2009 15:00,malaysia,63551,31.3,35.1,22.2,58.47,0,0,,,,,5.2,229,1008.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/6/2009 16:00,malaysia,60818,31.9,36.6,22.9,59.03,0,0,,,,,14.6,304,1007.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/6/2009 17:00,malaysia,51756,28.5,31.7,22.4,69.53,0,0,,,,,8.9,116,1008,90,10.1,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/6/2009 18:00,malaysia,48568,25.6,25.6,23.2,86.28,0,0,,,,,5.2,131,1008.1,98.8,6.6,,,,,Overcast,cloudy,"4,864,709,999,948,650,000,000"
1/6/2009 19:00,malaysia,50603,26.2,26.2,22.1,78.11,0,0,,,,,7.8,105,1009.1,90,11,,,,,Partially cloudy,partly-cloudy-day,"4,864,709,999,948,650,000,000"
1/6/2009 20:00,malaysia,48838,25.4,25.4,21.9,81.31,0.442,100,rain,,,,3.2,190,1009.1,90,12.8,,,,,"Rain, Partially cloudy",rain,"4,864,709,999,948,650,000,000"
1/6/2009 21:00,malaysia,39657,25.1,25.1,22.1,83.46,0,0,,,,,0,,1010.2,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
1/6/2009 22:00,malaysia,34123,25.1,25.1,22.1,83.46,0,0,,,,,0,,1010.2,90,11,,,,,Partially cloudy,partly-cloudy-night,"4,864,709,999,948,650,000,000"
